rating,title,text,sentiment
5.0,Five Stars,great!,1
5.0,Five Stars,Excellent!,1
4.0,classic speed & thrash,"if you can find the cd at a good price get it ,,, not only does it have the universe album which is more thrash and just plain heavy ( also a concept album in which the song trace the formation of the univers fro the genesis explosion to the end of the world)),,,but the cd also has all of the tracks from their other release ""DBC"", and this music is awesome real fast and hard, one of my favorite songs of all metal ""terrorist mind"" which has even more meaning now than ever,,,i don't know where these guys are now,,,but they were great musicians....if you like slayer, coroner, kreator,,,,then this is for you..",1
1.0,Recording is HORRIBLE,"I purchased this over one year ago, didn't listen to it, just burned to my iTunes library.  When the songs came up, they sounded distorted, so I checked and the entire CD was that way in iTunes.  Playing the CD directly ...same results.  Ok, so I waited way past the return period, so I purchased another, same problem.  This is a worthless recording, the entire batch must be defective.  I will return this one.  DO NOT BUY.",0
5.0,Great sax work,Great CD,1
1.0,One Star,Record arrived in horrible condition.  Mostly unlistenable.,0
1.0,Bob Dylan - volume 2 of 5 - Genuine Basement Tapes,"I was able to buy all 5 in this series for $50 on eBay. Try there<br /><br />WAY too much for a single cd, to be selling it for 100. The later volumes are better, with tracks like ""I'm Not There"" and ""Sign on the Cross""",0
1.0,This  a bootleg - Amazon don't seem to care what they sell these days....it's free online!,"Don't spend money on this - it's free online, at least as legal as this CD, probably more so.  Use that other corporate monster [G....] to find it.  The one star is for the fact that it is just a money maker from a free source, and not for the very good music.",0
5.0,CLASSIC  FUSION/  CANTERBURY  ON  JAPAN  SHM  REMASTERING.......................,"this  is  a  beautiful  looking  and  sounding  japan  shm  remastered  cd  made  only  in japan  using  shm  remastering  wich  is  only  available  in japan,  i  see  this  was  reissued  back  in  2009  last  but  this  shm  japan  only  disc  from  2017  replicates  the  original  uk  lp sleeve  from  the  late  1970s  down  to near  perfection,  this  comes  with  a  great  japanese  booklet  and  a nice  obi  strip,  they  also  (  in  this  series  )  did  the  soft  heap  disc  from  78  and  the  first  two national health  discs  as  well,  this  sounds  better  then  ever  before,  great  fusion  with  a  great  early  70s  canterbury  uk  sound  (  think  bands  like  EGG,MATCHING  MOLE  &  others  from the  early  1970s),  canterbury  actually  started  in  the  uk  in  the  late  1960s  but  like  MOD  never  really  cought  on much  outside  of  the  uk,  anyway  this  is  a  beautiful  fantastic  cd  for  collectors  as  well  as  lovers  of  this  classic  album  from  albout  40  years ago,  i  am  a  bit  more  into  the early  70s /late  60s  canterbury  stuff  more  then  the  later  70s  stuff  but  this  outfit  really nailed  it  w/  this  record..................................",1
1.0,Not Celtic music,Not what I expected.,0
1.0,One Star,Ordered the record and it skipped on every track.,0
2.0,From the top…,"Every time you start, restart, or turn on your player… it starts over from the beginning.<br />So, be ready to listen to the entire thing in one go.",0
5.0,Good,Nice book,1
5.0,Great CD.,Seller sent the CD very promptly.  The music on the CD is of excellent quality and really good listening.  I keep it playing in my car constantly.,1
1.0,One Star,"Not whats in the pix, i dont even know what to do with this",0
4.0,great music,it is a great cd full of fun and thrilling music that really gets the blood pumping.fun to dance to or listen to,1
2.0,Poor live recording of Dvorak’s 8th that’s better avoided,"This live recording of Dvorak’s 8th is a somewhat slipshod affair, with thin strings and brass and the parts and rhythms barely cohering. Even the memorable melodies in the inner movements are botched. This sounds like a student orchestra more than the renowned Vienna Phil, or a Vienna Phil that was listlessly resisting the lead of Ozawa, a maestro who can usually be relied upon to deliver performances with rhythmic sure-footedness and at least a beautiful surface sheen. Not so here. This sounds more like a bad rehearsal take and should never have been released. The coupler of “The Noon Witch” is much closer to the mark, with Vienna’s typical woody sonority and a nice sense of atmospherics, but it’s too little too late.",0
5.0,"Easy To Use, Easy To Store...","I have seen several demonstrations for expandable hoses before but have never gotten to try one until now. The [[ASIN:B01BYANS6W Songmics 50 Ft Super Strong Expandable Garden Hose with Spray Nozzle And Mount]] makes my old heavy, long and kinked garden hose seem like a torture device in comparison. This little guy takes up less than 1/4 the space and is so much easier to manage. The hose shipped with an included nozzle attachment that can offer 8 different sprays, and a shut off adapter, perfect for changing attachments, like when washing a car. Thanks to it's lightweight and compact size, I can easily move it from place to place, and store it inside out of the way during the colder months.  There is a mount so it could be hung inside (best for anything really to be stored inside), or outside.<br /><br />It's amazing to see this hose stretch from several feet long to 50' when underpressure. After I'm done using the hose, I just let the hose drain from the end and it shrinks right back down. This hose has been impossible for me to kink and has held up really well to some moderate use so far. The brass fittings are really nice and have held up great to some rougher use and even when I accidentally stepped on one of the ends.<br /><br />[Review Sample Provided For Review And Evaluation]",1
1.0,Not new bootleg,Bootleg he is buring it to a CD and charging new prices also the cds are scratched all over sad he is ripping people off,0
5.0,I just love Glazunov. It's a fine addition to my collection,I just love Glazunov.  It's a fine addition to my collection.,1
2.0,sh#t sandwich,two words-sh#t sandwich,0
5.0,Wow...,"I've been an avid fan of this band since I saw them on MTV's ""120 Minutes"" in 1987 with the video ""Faith Healer"", so the release of this album (their first since 1990) was a major event for me.  I was prepared to be disappointed, but I'm happy to say the exact opposite is the case. As much as I worship ""Heavens"" and ""Craps"" as two of the best albums of all time, ""Crashes on the Platinum Planet"" is at least as good, if not better. All of the songs are great, and there has been much justified buzz about Gary Waleik's compulsively catchy composition, ""Robert Pollard"". But the best songs on the album are, in my opinion, the beautiful, sad ""Happy New Year"" by Bill Goffrier, and what I consider to be Gary Waleik's masterpiece, ""Sarah and Monica"". It is one of the most beautiful, hook-filled songs I've heard in a very long time. The ""C"" section of this song is absolutely Beatles, and it sends shivers down my spine like any preternaturally gorgeous bit of music should.<br /><br />The Goffrier/Waleik song ""New Machine"" rocks just like the good old days (with biting lyrics). And it is great to see drummer Jeff Oliphant's song writing develop with ""Princess Warrior"" (an inspiring song about fighting breast cancer), and especially his elegiac song with Bill, ""Forget the Chef"".<br /><br />This band's musical ingenuity has always been incredible. The added element of maturity makes them all the more must hear. And you must hear. Buy it now.",1
5.0,Cumple con la descripcion,Todo super,1
1.0,One Star,This had said four cds was only one.,0
1.0,2011 not 1994,"The album is 5 stars, however, this is advertised as 1994 release when it is actually the 2011 remaster. Falsely advertised.",0
4.0,Four Stars,good buy,1
1.0,Muy expensive,Porque 94 dollars ?<br />Está demasiado lejos de mi Alcance para comprar,0
1.0,Does not sound right,"Bought this CD thinking it compatible to original.  Wrong. Sounds and music are off by a lot.  Does not appear the CDs are record company released.  Sounds like an amateur made this cd.  Vocals are off, bass sounds are off, and sounds nothing like the original.",0
5.0,Instrumental heaven,"Our original CD was stolen so this was a replacement.  We loved it that much.  I would characterize it as gypsy or renaissance.  Fun or sad, frenzied or thoughtful E Muzeki gets it right.  Two really talented musicians on violin, bouzouki and other stringed instruments are backed up by awesome percussion.  No vocals.",1
5.0,Five Stars,This little girl is truly gifted. God bless her!,1
1.0,Whack ***,Love both of these MC's but this album was trash 🗑️ and definitely not worth 155 ...,0
1.0,the other was horrible.,"Only one CD was worth it, the other was horrible.",0
5.0,still great,This is still one of my favorite Hawaiian music cd. I bought it when I lost my other one and have now down loaded it onto my computer and mp3 so I will not lose it again.,1
5.0,I love Bad Boys !!!,"Unique group, fun, original and perfect for dancing",1
2.0,"Catchy first single, but forgettable first album!","I liked the first single ""I Wanna Be Bad"" the first thousand times the local radio station played it!  ""Did 'Ya Understand That"" is also catchy as well, but the rest of the songs really don't want to make me play this album again.  They don't have the substance that grabs you by the throat and makes you want to play them incessantly(ie: Britney, Christina, Jessica).  ""Tender"" is a pretty ballad, but it's so much like everything else out there by all the other unknown pop artists (ie: Mikaila, Amanda, Brooke Allison).  Anybody can sing that song!  And another thing:  The song ""Tired"" sounds great, but I think Willa should've saved it for a future album!  ""I'm tired of the clones that look like me, tired of the people saying 'Britney'...tired of the crap I take each day""  I don't think an artist should brag about how much better they are than other singers on their first album!  Because they could be here today, and gone tomorrow!  Wait a minute....oh my gosh!  That sounds a lot like Willa Ford!",0
2.0,Why oh Why!,"Sister Sledge deserves a better package then this mess!  Each album deserved their own CD and save the bonus cuts for a final CD.  I agree with so many that whomever put this package together then shame on you.  Please resisuue properly and correct your mistake by placing each album on it's own CD like so many of these collections, i.e. Deniece Williams, Evelyn King, Dionne Warwick, etc.....",0
5.0,Great album,I like it,1
5.0,Never Mind the Verucas,"That's right. It's Veruca Salt covering one of the Sex Pistols' most obnoxious songs. That alone makes this single a must have for Nina-period VS fans. Those angelic voices sweetly singing that which Johnny Rotten so savagely sneered (I'm not an animal!)...now that's truly epic.<br /><br />Also note that there are UK and US releases of this single. Don't pony up big bucks for an ""exclusive"" without doing some snooping around first.",1
2.0,Not as I expected.,"I’d expected all songs to have both lyrics and music. Beautiful music, few had lyrics. How am I to sing without lyrics?<br />sing alone",0
5.0,Five Stars,I love this man! Been a fan for 50 years and appreciate a quality recording.,1
4.0,The music was great as usual,The music was great as usual.  This is just a compilation of his already popular music. The only thing I did not enjoy was the DVD of some of his performances at his concerts.  They could have done better there.,1
2.0,"Chopped, not as I remember. But might be great for you.","I ended up not buying this.  I just listeneded to it via a stream.  Sound is great!  But I cannot endorse how Jimmy has chopped this up.<br /><br />History:  Collector of rare Zeppelin for 40 years.  I have ~300 bootlegs.  Own all studio and remasters etc.  while I can appreciate the addition of songs and remastering, chopping no quarter and adding in but shortening moby dick among other things makes it a non starter.  For example, there are some really nice mastering effects in Moby dick and I hadn’t heard it like that before.  But if I’m being honest, this is a trek back in time and it’s not how I remembered TSRTS (even though original was chopped itself), I can only compare it to how I wanted to hear it.<br /><br />I’ve got lots of shows to listen to.  If you’re venturing into Zeppelin, buy this as well as how the West was won.  I prefer to put on the original vinyl, warts and all.",0
5.0,Still as relaxing as I remember!,"I had a friend who sold Beauticontrol products that burned me a copy of this CD about 2 decades ago. Over time my CD was lost/broken, and I couldn't find this on any digital platform. I was so happy to find it here. Very soothing and relaxing music, and it helps calm my anxiety when I feel overwhelmed. Would definitely purchase from again.",1
5.0,Another CD you'll love,"I don't even remember how I got turned on to William Ellwood; it was over 10 years ago. But I remember the first CD I bought was ""Vista"", and it is awesome. His ""Renaisance"" seemed a welcome continuation of what I loved about ""Vista"". I've bought any and all of his CD's as I've run across them.",1
5.0,Five Stars,Great Buy!,1
1.0,Buyer beware,"I agree with previous reviewer. Although i think there are a few tracks worth hearing notably track 20, and i love her. Unfortunately you have to but the whole album to hear it. Secondly i made the terrible mistake of buying the book and film which are also garbage and are most likely someones idea for a quick paycheck",0
2.0,With some bad takes,"I dislike some of these tunes, which are simply bad takes. For example in ""Recado Bossa Nova"", a great standard once magnified by Hank Mobley and others back in the mid-1960s, the pianist here on this ""Portrait"" spoils the melody and seems out of synch. Very frustrating. They should have done more takes. And producers should listen carefully and validate every move before releasing a new record. My advice for potential buyers of this CD would be to stick with the originals! And don't hope a recent recording would automatically beat some immortal jazz players such as Hank Mobley on Blue Note.",0
2.0,This thing is still around ?!!???,I got this album as a gag gift at my college radio station christmas party in 1992.  We listened to it and had a good laugh.  One of the worst albums I've ever heard.  I give it two stars because the songs are fairly comical. The Big Johnson was hilarious. The way he songs it had to be a deliberate joke.,0
1.0,Garage versions,"Save your money! May be the original artists, but sounds more like the practice album made before the final product.  Very disappointing.",0
5.0,Five Stars,Greatest album ever by the Bay Area's Happiest Damn Band!,1
1.0,Save your money go for a walk instead.,I listened to this CD many times and followed the suggestions.  I have lost no weight.  It is very difficult to will something like this to work. I see no benefit in this CD for me. I will have to work hard to eat less and exercise  more.  Sorry for me this is a total waste.,0
4.0,Four Stars,"Like it. I was expecting a different version, but still, the music is beautiful.",1
1.0,Only one star because it was not the cd shown ...,Only one star because it was not the cd shown or described. I was looking for the live version and the cd that was sent to me was simply Garth’s number one hits.,0
2.0,Not Great Sound,"Good setlist, but the acoustics and mix are pretty weak, way light on Mike Cs guitar and too heavy on drums. Other boots have much better sound. Best part of the CD is the tunes with John Lee Hooker and the acoustic version American Girl, the rest of it - there are a lot better concerts of TP you should get first. This boot solidifies the fact that Stan Lynch is  so much better of a live drummer than Ferrone, its not even close.",0
1.0,One Star,"was not hearable, full of static...should have gotten refund",0
4.0,Some good songs that are not well known,"This collection will help you get to know Saga. The Flyer, On the Loose, etc. Good stuff",1
5.0,Love It,Great as expected..,1
1.0,"Berrrrr Chii, chii!","No, no, NO! This used 2 b like, my fave. cd in the WHOLE world (just after the Spice Girls). The only fault in that was,... that it was 6 years ago!!!! This is such typical swedish candy ""pop"" and shouldn't b rated 5 stars!!! It was great at first, but u quickly get tired of it. The only song I can safely say now, is a good song, is probably Sea of Tears. Not that it's sung well (because it's certainly NOT!) but the lyrics and music in it is good. If I had 2 do a remake of a song (along with many others) I'd choose Sea of Tears.<br />In other words... if u still listen 2 Spice Girls, and u want something ""new"" 2 listen 2, give Popsie a listen. If not, DON'T bother!!!",0
1.0,1 music and this one sucks its a bad mix could have been much much ...,i have a lot of 5.1  music  and this one sucks its a bad mix could have been much much much better  it sounds better in all Channel stereo this 5.1 is a joke  just get the  2112 cd,0
5.0,Five Stars,Great CD.  Great Price.,1
5.0,Great,Great hands down worth it and yes they are holographic and first edition,1
5.0,Firefall Reunion CD,"This CD by the old and new members of Firefall is a Live Reunion CD from April 9th,2008.The only old member that is not on it is lead singer Rick Roberts. The CD is GREAT, much better than their 1st live CD that came out earlier. [...]. If you are a Firefall Fan this is a must buy. !!!!",1
2.0,Plastic cover shattered,The outside of the package was fine but the CD plastic front and back were shattered and crushed.,0
2.0,I Like Sound Direction But Few Thrills,"Intruder is made up of some of the members from New Jersey band Shotgun Symphony and George Karak who co-wrote Runnaway, Bon Jovi's debut hit. The album as a whole is very enjoyable and great try for 1998 when producing 80's stadium rock style album itself was a feat. Heart On A Loose is an excellent rendition of Survivor's Jackie Don't Go. But that's it. Songs are predictable at best and have few thrills. They should have searched for not 80's copycats but the sound of their own. I would be more interested in Shotgun Symphony works and their second album ""Believe"" which should have more ""their"" sounds. Recommended for Escape music fans and some of Survivor and Two Fires fans.",0
5.0,Pleased with purchase.,Delivery was a week ahead of schedule. Great album. Great price. Happy to have this. My collection is now complete. It was the Filthy Hands 1999 version wich I'm happy about.,1
5.0,Nice Collection of Early Hits & Album Tracts,"Forty tracks on 2 disc.<br /><br />Track List<br />>>> Disc one<br />1. Sweet Nothin's<br />2. I'm Sorry<br />3. Jambalaya (On The Bayou)<br />4. Bigelow 6-200<br />5. One Step At A Time<br />6. Dynamite<br />7. Rock-A-Bye Baby Blues<br />8. The Stroll - Is on C.D. = The Queen of Rock-N-Roll<br />9. Ring-A-My Phone<br />10. Hummin' The Blues Over You<br />11. Weep No More My Baby<br />12. That's All You Gotta Do<br />13. I Want To Be Wanted<br />14. (If I'm Dreaming) Just Let Me Dream<br />15. When My Dreamboat Comes Home<br />16. Pretend<br />17. Hallelujah, I Love Him So<br />18. Walking To New Orleans<br />19. If I Didn't Care<br />20. Eventually<br /><br />>>> Disc two<br />1. Lets Jump The Broomstick<br />2. Emotions<br />3. Dum Dum<br />4. Fool No 1<br />5. All Alone Am I<br />6. All The Way<br />7. Do I Worry (Yes I Do)<br />8. Speak To Me Pretty<br />9. Break It To Me Gently<br />10. Send Me Some Lovin'<br />11. You Always Hurt The One You Love<br />12. You've Got Me Crying Again<br />13. I'll Always Be In Love With You<br />14. I Miss You So<br />15. Only You<br />16. Hold Me<br />17. Here Comes That Felling<br />18. It Started All Over Again<br />19. Heart In Hand<br />20. Rockin' Around The Christmas Tree<br /><br />Note - All tracks (except ""The Stroll"") are on ""Brenda Lee - seven classic albums -<br />Plus bonus singles"" - The 4 CD set from the 'Real Gone' label, includes 101 tracks.<br />https://www.amazon.com/7-Classic-Albums-Brenda-Lee/dp/B00AFXZY3K/ref=sr_1_fkmrnull_1?keywords=brenda+lee+7+albums&qid=1551982073&s=gateway&sr=8-1-fkmrnull<br /><br />>>> So other then missing 'The Stroll' = the 4 CD set includes 62 tracks more.",1
2.0,... but there's finally a Jimi Hendrix album I don't like. This is almost unlistenable,"I didn't think it was possible but there's finally a Jimi Hendrix album I don't like. This is almost unlistenable. Taped to two track by Jimi himself the sound quality is excellent, however what is being played is not. This isn't Jimi jamming in the studio, playing amazing guitar solos. This is just a few guys on acid (I assume) noodling around at home. There's no &#34;lost classics&#34; here.<br />The cd lists the players in addition to Jimi as:<br />Juma Sultan flute/percussion<br />Jerry Velez percussion<br />Mike Ephron keyboards<br />Billy Cox bass<br />Mitch Mitchell drums<br /><br />First of all, there's no bass or drums anywhere on here. Billy Cox and Mitch Mitchell DO NOT play on this.<br />Disc 1 is literally just Jimi strumming what appear to be random chords while Juma and Jerry play with some bongos. 70 minutes of that. Occasionally an out of tune keyboard can be heard. Only the last track is even remotely interesting, a very very loose version of Stepping Stone. But again, no bass, no drums, and Jimi's amp is set to the clean setting.<br />Disc two is slightly better. At least there's some recognizable riffs. The early home demo of Isabella is mildly interesting, I guess.<br />I got so bored listening to this I lost track of the song titles, but I'm pretty sure the track list on the back of the CD doesn't quite match up with what's on the disc itself.<br />If you're a Hendrix nerd like me you're probably going to buy this anyways no matter how horrible it is. I did. I don't regret it (other sites have it for sale much cheaper than here. Check auction sites) but I'll never listen to it again.<br />Two stars just for Jimi's presence but he'd be totally embarrassed if he knew people were listening to this.",0
1.0,Not what I wanted at all,If it doesn't say original tracks/hits by original artists then you can be sure it is not worth buying. This was live recordings and not very good at that and some odd artists that did not sound at all like the original.,0
2.0,Don't think I'll buy again,Album came with all inclusions but damaged. The box was ripped and all corners were dented.,0
5.0,Great Overlooked Band,"I'm giving this CD 5 stars just based on the first 2 tracks - they're killer! Haven't listened to the whole thing enough to figure out the rest of it yet. Saw them in concert opening for The Cult in July 2022, and they were excellent!  If you get a chance to check them out in person, don't miss it.",1
2.0,Two Stars,The quality is used... The disc jumps...,0
5.0,Finger at the ready?,"Well... here's a problem: an indispensable late 60's album that is regularly rated in industry polls as amongst the best of all time for good reasons, one of which is that the original record just flowed from start to finish. So, now we have an excellent digital re-mastering that enhances the original tracks by fully revealing their extraordinary intricacies - particularly the group's use of multiple acoustic guitars - but which also includes seven bonus tracks that range from the intriguing to the essential.<br />The problem?... well, a key feature of the original LP was its sequencing with side two building-up to the final ecstatic fade out on it's last cut - ""You Set the Scene"" - leaving the listener, quite deliberately, to reflect in the silence that followed. On this version there's not much time for reflection before being jarred back into reality by bonus tracks that weren't on the original because they weren't good enough, weren't recorded yet or didn't fit. And, while there's nothing wrong with ""Laughing Stock"" and the fabulous ""Your Mind And We Belong Together"" and, for Love fans, real interest in the other alternate mixes and unreleased workouts that have been added to this version, the truth is that they shouldn't be there! Subtle but important stuff when dealing with a carefully crafted masterpiece. The solution?... pretty simple really: program your CD player to stop after track 11, but it's a pain to remember and, for first time recruits, an unlikely event.<br />Here's an idea: with ""classic"" records that deserve this kind of meticulous re-mastering (and which have usually been elevated to such high status precisely because they worked so well as a unified whole) why not put the bonus tracks on a separate disk - the cost can't be that great and the benefits would be enormous. In the meantime have your programming finger at the ready to savour the full impact of this magnificent slice of musical genius.",1
1.0,Brian Wilson Therapy Session,I listened and read the flyer.  Sounded to me like Brian Wilson was trying to find himself.  Very sad.  Only three good tunes that I liked.  A complete waste of money.,0
2.0,Hummmm,Cd skips as it’s playing. I thought it was a brand new CD but apparently it’s been used ???,0
5.0,Five Stars,NIce,1
5.0,Great for Learning Scripture,"This is an awesome way to teach your children scripture.  I play it in the background often and my daughter, who barely turned 2, sings along to it all the time.  These scriptures will stay with her all her life.  I love how it is straight up Bible verses put to music.  We have fun and learn God's word.  Many people have recommended this to me and I now know why.  I even catch myself singing the songs throughout the day and the scriptures are always so fitting to my circumstances =)",1
5.0,The best,An amazing album,1
2.0,Not As Good As The Originals,"I had the first two volumes years ago (on cassette!) and could play them over and over and still laugh out loud.  When found 5 volumes of Animal Stories here I bought all 5!  The first two still make me laugh, but I found volumes 3 thru 5 to just be not as funny.",0
5.0,Great,As promised. Great cd,1
5.0,Five Stars,Thank You!,1
4.0,Oops!  I'm SMILING!!,"My children listened to this record when they were young, when they borrowed it from a friend.  I was so excited to find it on Amazon.  It sure brings back alot of good memories of my children praising God!  Oops, there's another smile!!",1
1.0,NOT the real thing... not even a good fake.,"I missed the part in the description where it says &#34;reproduced&#34;<br />I'm very disappointed...<br />Judging by the track lengths, this would be the original themes as played on television - but this is, sadly, not the case.<br />These are all recorded by the Gordon Lorenz Orchestra.<br /><br />I'm still looking for a good copy of the intros to some of my favorite shows... I know they're out there.",0
2.0,Stay away from this compilation!!!,"When I bought this cd set, I imagined having a wonderful collection of 100 retro hits of the 80's. Whilst I certainly don't doubt that these tracks are from the 80's, they are not indicative of the wonder & magic that one associates with that rich period in the annals of music history.<br /><br />The packaging is alright - the cds are neatly inserted in sleeves made of card paper. The upside is that the audio quality is excellent.<br /><br />However, if a music buff like me needs to make an outright effort to remove this cd from the drawer & listen to it, then I don't doubt, for a second, that you will too.",0
1.0,GREAT QUALITY,It met my highest expectations!,0
5.0,Great Updated Live Versions!,I introduced my son to Alan Parsons Project by taking him to an APP concert in early 2015. We were amazed by the musicianship and the incredible full sound of the band. So we had to get the CD as it contains the version of the songs we heard. The rendition of Turn of a Friendly Card became our favorite especially with the Sax solo by Todd Cooper at the end of the song. Great CD!,1
1.0,Not what I expected,It came fast but wasn't what we expected. I bought this as a Christmas gift and no where did it say it wasn't English. Was very disappointed,0
1.0,CD marked “Promotion Use. Not for Sale”,CD marked “Promotion Use. Not for Sale”. I was not informed before buying.,0
5.0,Stream 2!3!,Lie is the best track don't @ me,1
1.0,One Star,The man on the cover is not playing on this cd. It's just some type of new age music.,0
2.0,Missing Items,Didn’t come with poster or extra photo cards. Box was also damaged.,0
5.0,"If you like Chris Isaak, give this one a whirl","This one won't leave your deck anytime soon. Bargain of the decade--Steve Kolander's tunes feature classic rock/rockabilly influences, with a little south of the border-sounding, steely guitar leads that cry like the tears in your beer. These songs are about  love gone wrong, temptation and subsequent betrayal and regret, and sang with a heart in his throat full of ache. Well arranged, well produced, this probably would've caught more attention if it was on Isaak's label.",1
5.0,They love the music and I love that they are learning ...,These are our go-to car tunes for my 2- and 4-year-old boys! They love the music and I love that they are learning God's word!,1
1.0,Lista de canciones,"Porque no ponen la lista de las canciones, creo que será muy útil para decidir en comprar?",0
5.0,current,"One of my all time favorite albums,I used to have it and have been looking for a new one for years,it's comfort sound(as opposed to food)for me.I think they should rerelease it,it fits with what's happening with the country/world today.",1
5.0,"The Best record of Peruvian ""vals"" of all times","If you want to listen to the best of Peruvian ""valses"", buy this CD.<br /><br />The songs included are:<br /><br />01- El Plebeyo  *****<br /><br />02- Anita<br /><br />03- Jacobo El Leñador<br /><br />04- Estrellita Del Sur<br /><br />05- La Flor de La Canela *****<br /><br />06- Nube Gris *****<br /><br />07- Alma Corazón y Vida<br /><br />08- Amarraditos<br /><br />09- Historia De Mi Vida<br /><br />10- Llámame<br /><br />11- El Huerto De Mi Amada *****<br /><br />12- Todos Vuelven *****<br /><br />13- Déjalos<br /><br />14- Hermelinda  *****<br /><br />15- José Antonio *****<br /><br />16- Cuando Llora Mi Guitarra *****<br /><br />17- Qué Importa<br /><br />18- Clavel Marchito<br /><br />19- Fina Estampa *****<br /><br />20- Cariño Malo<br /><br />21- Secreto<br /><br />***** I have marked the songs I think are greatly performed. You will hear the beautiful playing of Oscar Aviles.",1
1.0,Damaged,damaged product on its cover,0
1.0,A Piece of Crap CD with no original Hits,"I'm very unhappy with this entire cd. These are not the original song,hits and the lead singer on these songs sound are in the background. The background singers are louder in these songs than the lead singer. I'm begging everyone not to waist your hard earned money on this piece of Crap CD. I waisted my hard money on this piece of crap.",0
5.0,SO HIGH,"I am &#34; Jake from state farm&#34; Wiz is the best artist<br />Of the next millennia,,,",1
2.0,Out-of-Date MP3 Download!,The first album skipped terribly.  The second one was better.  Both albums had out-of-date MP3 downloads.,0
1.0,"These are  7 songs taken from The Grand Illusion Tour 1977, not the entire album.","THIS IS A BOOTLEG AUDIENCE RECORDING.  Dont be fooled by the title, the ONLY song from The Grand Illusion album; is the title track.  The rest are songs from various concert venues of that 1977 tour.  I was at that tour and it was far better in person.  This recording is a very representation of what they really sounded like.<br /><br />The sound quality is muddy and the output weak and irregular.<br />One star is  being generous.<br /><br />IN OTHER WORDS, DONT WASTE YOUR MONEY.",0
2.0,Not our favorite,We bought it because we liked the his &#34;Where Did I Fall Down&#34; and were hoping that the rest of the songs would be good too. Not our favorite arrangement or sound but someone else may appreciate it more because we are going to be selling this CD soon.,0
5.0,Love,Love,1
2.0,No Variety.  A Testament To The New Demographic.,"In the most literal meaning of the word &#34;Archive&#34; this CD lives up to its title.  All of the cuts here less that a year old!  All the tracks are fine performances,  however there is really no attempt to mix musical styles here at all, especially when comparing to previous volumes.  With the addition of &#34;Be caller 10.....&#34; bs in the daily programming I fear the spirit of WXRT has all but faded away.  I can only hope Volume 20 is better.",0
4.0,Muy bonito..,"Solo le falta madurar, como su tío Pedro Guerra.",1
2.0,Out of date,"This book was probably good when it was first published in 2005, but a lot has changed and C# is now at version 6 as of this review in 2016.<br />I found the code examples a little difficult to follow because of the naming conventions. It's unfortunate that C# is case sensitive. The authors often use the same variable name with the only difference being the capitalization. To me, that's not enough of a semantic difference and it leads to confusion. I would prefer a book that has practical examples - i.e., code that you might actually use. I would check out other books before buying this one. For example, there are some O'Reilly books that are more current.",0
1.0,Disappointment,"I don't know how anyone can give this CD five stars. It is not a good version at all. Even on my high-end sound system, the first violin in some passages sounded slightly out of tune, lacked the sonorous depth of a good quality instrument and seemed cheap store-bought. I judge the virtuosity and technical mixing by the clarity of the challenging violin passages in the first movement of the Brandenburg Concerto Number 4. That gorgeous and very difficult bit of pyrotechnics, which should be in the forefront, was all but lost and drowned out by poor microphone placement and sloppy musicianship of artists ""fighting to be heard.""",0
5.0,Happy with album,Arrived quickly and un-damaged. I love Pentagon’s music and this delivers great songs. Thank you!,1
5.0,a gift my Mom selected,A selection made on a whim by my loving Mom... in the mood for jazz and made it perfectly clear.,1
2.0,Not what is described,It arrived safely and on time but it did not match the item description. I paid more for the blu-ray but that’s not what the product is. It was frustrating to order something and it not be what was described.,0
1.0,bootleg....,"they are asking alot of money for a cheep boot leg of this album. asking 99 dollars, it not worth 10 dollars if that, Hey, bring down the price. and for a boot leg someone might buy it. Motown put it out yourself. you could make some $$$$$ off it.",0
1.0,Disappointing Collection,"Unlike a past CD by this artist, this collection had little variation in tempo and range of Walsh's prior talent.<br />I gave it away to the library book sale.",0
5.0,"perfection,just perfect","this could very well be hardcore's answer to RIDE THE LIGHTNING, it is just perfect, note for note. what true punk is and what hardcore needed, no boundries, and can not be categorized. it will take alot out of you just to hear it from beginning to end. ALL MY UNSAID EVERYTHINGS, and HIGH PRICE OF PLAYING GOD. enough said. get it. this is an instant masterpiece along with PETITIONING AN EMPTY SKY, and JANE DOE. JUST GET IT.",1
1.0,Price?????,Was exploring buying this album of Neil Youngs music 🎶 as a customer said He could listen to it over And over. The question that begs am answer is why and how a CD could cost so much and who in their right mind would purchase it.Without some type of technical 🤔 explanation 🤔,0
5.0,Five Stars,Fantastic musical talent!,1
5.0,Important read,"For the non-scientist, a slow read, but very worth it.  Explains why we think like we do, and helps us sort out our own minds.",1
5.0,High quality,Absolutely loved this version.,1
5.0,Oughta be a star!,"New Jersey isn't exactly known as a hotbed of country music but there are some fine country artists from the garden state. One of them is Terry Rivel. His skill and grace are in full view on his debut album, Broken People. Beautifully produced by ace Nashville sessionman, Jimmy Heffernan(who also produced Jerseyite Russ Edwards' terrific recent album), Rivel offers 15 top notch tunes about life, love and Johnny Cash. Not to be missed!",1
1.0,CD didn’t even work,"Bought this as a gift for someone, they couldn’t even get it to play. They tried it on multiple CD players & tried to clean the CD but it still wouldn’t play so they will be returning it",0
1.0,The CD skips badly during the end.,The beginning of the album was very good but by the middle it starts skipping and keeps getting worse.,0
5.0,Brought back great memories,Smooth transaction. Will buy from again.,1
